purity	dp	power	k	ploidy	error_rate
0.7	80	1.0	4	1.0	0.001
0.7	81	1.0	4	1.0	0.001
0.7	82	1.0	4	1.0	0.001
0.7	83	1.0	4	1.0	0.001
0.7	84	1.0	4	1.0	0.001
0.7	85	1.0	4	1.0	0.001
0.7	86	1.0	4	1.0	0.001
0.7	87	1.0	4	1.0	0.001
0.7	88	1.0	4	1.0	0.001
0.7	89	1.0	4	1.0	0.001
0.7	90	1.0	4	1.0	0.001
0.7	91	1.0	4	1.0	0.001
0.7	92	1.0	4	1.0	0.001
0.7	93	1.0	4	1.0	0.001
0.7	94	1.0	4	1.0	0.001
0.7	95	1.0	4	1.0	0.001
0.7	96	1.0	4	1.0	0.001
0.7	97	1.0	4	1.0	0.001
0.7	98	1.0	4	1.0	0.001
0.7	99	1.0	4	1.0	0.001
0.8	1	0.0	2	1.0	0.001
0.8	2	0.4447	2	1.0	0.001
0.8	3	0.74081	2	1.0	0.001
0.8	4	0.889	3	1.0	0.001
0.8	5	0.93831	3	1.0	0.001
0.8	6	0.9657	3	1.0	0.001
0.8	7	0.98214	3	1.0	0.001
0.8	8	0.99129	3	1.0	0.001
0.8	9	0.99597	3	1.0	0.001
0.8	10	0.99821	3	1.0	0.001
0.8	11	0.99923	3	1.0	0.001
0.8	12	0.99968	3	1.0	0.001
0.8	13	0.99987	3	1.0	0.001
0.8	14	0.99995	3	1.0	0.001
0.8	15	0.99998	3	1.0	0.001
0.8	16	0.99999	3	1.0	0.001
0.8	17	1.0	3	1.0	0.001
0.8	18	1.0	3	1.0	0.001
0.8	19	1.0	3	1.0	0.001
0.8	20	1.0	3	1.0	0.001
0.8	21	1.0	3	1.0	0.001
0.8	22	1.0	3	1.0	0.001
0.8	23	1.0	3	1.0	0.001
0.8	24	1.0	3	1.0	0.001
0.8	25	1.0	3	1.0	0.001
0.8	26	1.0	3	1.0	0.001
0.8	27	1.0	3	1.0	0.001
0.8	28	1.0	3	1.0	0.001
0.8	29	1.0	3	1.0	0.001
0.8	30	1.0	3	1.0	0.001
0.8	31	1.0	3	1.0	0.001
0.8	32	1.0	3	1.0	0.001
0.8	33	1.0	3	1.0	0.001
0.8	34	1.0	3	1.0	0.001
0.8	35	1.0	3	1.0	0.001
0.8	36	1.0	3	1.0	0.001
0.8	37	1.0	3	1.0	0.001
0.8	38	1.0	3	1.0	0.001
0.8	39	1.0	3	1.0	0.001
0.8	40	1.0	3	1.0	0.001
0.8	41	1.0	3	1.0	0.001
0.8	42	1.0	3	1.0	0.001
0.8	43	1.0	3	1.0	0.001
0.8	44	1.0	3	1.0	0.001
0.8	45	1.0	4	1.0	0.001
0.8	46	1.0	4	1.0	0.001
0.8	47	1.0	4	1.0	0.001
0.8	48	1.0	4	1.0	0.001
0.8	49	1.0	4	1.0	0.001
0.8	50	1.0	4	1.0	0.001
0.8	51	1.0	4	1.0	0.001
0.8	52	1.0	4	1.0	0.001
0.8	53	1.0	4	1.0	0.001
0.8	54	1.0	4	1.0	0.001
0.8	55	1.0	4	1.0	0.001
0.8	56	1.0	4	1.0	0.001
0.8	57	1.0	4	1.0	0.001
0.8	58	1.0	4	1.0	0.001
0.8	59	1.0	4	1.0	0.001
0.8	60	1.0	4	1.0	0.001
0.8	61	1.0	4	1.0	0.001
0.8	62	1.0	4	1.0	0.001
0.8	63	1.0	4	1.0	0.001
0.8	64	1.0	4	1.0	0.001
0.8	65	1.0	4	1.0	0.001
0.8	66	1.0	4	1.0	0.001
0.8	67	1.0	4	1.0	0.001
0.8	68	1.0	4	1.0	0.001
0.8	69	1.0	4	1.0	0.001
0.8	70	1.0	4	1.0	0.001
0.8	71	1.0	4	1.0	0.001
0.8	72	1.0	4	1.0	0.001
0.8	73	1.0	4	1.0	0.001
0.8	74	1.0	4	1.0	0.001
0.8	75	1.0	4	1.0	0.001
0.8	76	1.0	4	1.0	0.001
0.8	77	1.0	4	1.0	0.001
0.8	78	1.0	4	1.0	0.001
0.8	79	1.0	4	1.0	0.001
0.8	80	1.0	4	1.0	0.001
0.8	81	1.0	4	1.0	0.001
0.8	82	1.0	4	1.0	0.001
0.8	83	1.0	4	1.0	0.001
0.8	84	1.0	4	1.0	0.001
0.8	85	1.0	4	1.0	0.001
0.8	86	1.0	4	1.0	0.001
0.8	87	1.0	4	1.0	0.001
0.8	88	1.0	4	1.0	0.001
0.8	89	1.0	4	1.0	0.001
0.8	90	1.0	4	1.0	0.001
0.8	91	1.0	4	1.0	0.001
0.8	92	1.0	4	1.0	0.001
0.8	93	1.0	4	1.0	0.001
0.8	94	1.0	4	1.0	0.001
0.8	95	1.0	4	1.0	0.001
0.8	96	1.0	4	1.0	0.001
0.8	97	1.0	4	1.0	0.001
0.8	98	1.0	4	1.0	0.001
0.8	99	1.0	4	1.0	0.001
0.9	1	0.0	2	1.0	0.001
0.9	2	0.66981	2	1.0	0.001
0.9	3	0.91291	2	1.0	0.001
0.9	4	1.14532	3	1.0	0.001
0.9	5	1.03659	3	1.0	0.001
0.9	6	1.00776	3	1.0	0.001
0.9	7	1.00148	3	1.0	0.001
0.9	8	1.00026	3	1.0	0.001
0.9	9	1.00004	3	1.0	0.001
0.9	10	1.00001	3	1.0	0.001
0.9	11	1.0	3	1.0	0.001
0.9	12	1.0	3	1.0	0.001
0.9	13	1.0	3	1.0	0.001
0.9	14	1.0	3	1.0	0.001
0.9	15	1.0	3	1.0	0.001
0.9	16	1.0	3	1.0	0.001
0.9	17	1.0	3	1.0	0.001
0.9	18	1.0	3	1.0	0.001
0.9	19	1.0	3	1.0	0.001
0.9	20	1.0	3	1.0	0.001
0.9	21	1.0	3	1.0	0.001
0.9	22	1.0	3	1.0	0.001
0.9	23	1.0	3	1.0	0.001
0.9	24	1.0	3	1.0	0.001
0.9	25	1.0	3	1.0	0.001
0.9	26	1.0	3	1.0	0.001
0.9	27	1.0	3	1.0	0.001
0.9	28	1.0	3	1.0	0.001
0.9	29	1.0	3	1.0	0.001
0.9	30	1.0	3	1.0	0.001
0.9	31	1.0	3	1.0	0.001
0.9	32	1.0	3	1.0	0.001
0.9	33	1.0	3	1.0	0.001
0.9	34	1.0	3	1.0	0.001
0.9	35	1.0	3	1.0	0.001
0.9	36	1.0	3	1.0	0.001
0.9	37	1.0	3	1.0	0.001
0.9	38	1.0	3	1.0	0.001
0.9	39	1.0	3	1.0	0.001
0.9	40	1.0	3	1.0	0.001
0.9	41	1.0	3	1.0	0.001
0.9	42	1.0	3	1.0	0.001
0.9	43	1.0	3	1.0	0.001
0.9	44	1.0	3	1.0	0.001
0.9	45	1.0	4	1.0	0.001
0.9	46	1.0	4	1.0	0.001
0.9	47	1.0	4	1.0	0.001
0.9	48	1.0	4	1.0	0.001
0.9	49	1.0	4	1.0	0.001
0.9	50	1.0	4	1.0	0.001
0.9	51	1.0	4	1.0	0.001
0.9	52	1.0	4	1.0	0.001
0.9	53	1.0	4	1.0	0.001
0.9	54	1.0	4	1.0	0.001
0.9	55	1.0	4	1.0	0.001
0.9	56	1.0	4	1.0	0.001
0.9	57	1.0	4	1.0	0.001
0.9	58	1.0	4	1.0	0.001
0.9	59	1.0	4	1.0	0.001
0.9	60	1.0	4	1.0	0.001
0.9	61	1.0	4	1.0	0.001
0.9	62	1.0	4	1.0	0.001
0.9	63	1.0	4	1.0	0.001
0.9	64	1.0	4	1.0	0.001
0.9	65	1.0	4	1.0	0.001
0.9	66	1.0	4	1.0	0.001
0.9	67	1.0	4	1.0	0.001
0.9	68	1.0	4	1.0	0.001
0.9	69	1.0	4	1.0	0.001
0.9	70	1.0	4	1.0	0.001
0.9	71	1.0	4	1.0	0.001
0.9	72	1.0	4	1.0	0.001
0.9	73	1.0	4	1.0	0.001
0.9	74	1.0	4	1.0	0.001
0.9	75	1.0	4	1.0	0.001
0.9	76	1.0	4	1.0	0.001
0.9	77	1.0	4	1.0	0.001
0.9	78	1.0	4	1.0	0.001
0.9	79	1.0	4	1.0	0.001
0.9	80	1.0	4	1.0	0.001
0.9	81	1.0	4	1.0	0.001
0.9	82	1.0	4	1.0	0.001
0.9	83	1.0	4	1.0	0.001
0.9	84	1.0	4	1.0	0.001
0.9	85	1.0	4	1.0	0.001
0.9	86	1.0	4	1.0	0.001
0.9	87	1.0	4	1.0	0.001
0.9	88	1.0	4	1.0	0.001
0.9	89	1.0	4	1.0	0.001
0.9	90	1.0	4	1.0	0.001
0.9	91	1.0	4	1.0	0.001
0.9	92	1.0	4	1.0	0.001
0.9	93	1.0	4	1.0	0.001
0.9	94	1.0	4	1.0	0.001
0.9	95	1.0	4	1.0	0.001
0.9	96	1.0	4	1.0	0.001
0.9	97	1.0	4	1.0	0.001
0.9	98	1.0	4	1.0	0.001
0.9	99	1.0	4	1.0	0.001
1.0	1	0.0	2	1.0	0.001
1.0	2	1.00058	2	1.0	0.001
1.0	3	1.0	2	1.0	0.001
1.0	4	1.0	3	1.0	0.001
1.0	5	1.0	3	1.0	0.001
1.0	6	1.0	3	1.0	0.001
1.0	7	1.0	3	1.0	0.001
1.0	8	1.0	3	1.0	0.001
1.0	9	1.0	3	1.0	0.001
1.0	10	1.0	3	1.0	0.001
1.0	11	1.0	3	1.0	0.001
1.0	12	1.0	3	1.0	0.001
1.0	13	1.0	3	1.0	0.001
1.0	14	1.0	3	1.0	0.001
1.0	15	1.0	3	1.0	0.001
1.0	16	1.0	3	1.0	0.001
1.0	17	1.0	3	1.0	0.001
1.0	18	1.0	3	1.0	0.001
1.0	19	1.0	3	1.0	0.001
1.0	20	1.0	3	1.0	0.001
1.0	21	1.0	3	1.0	0.001
1.0	22	1.0	3	1.0	0.001
1.0	23	1.0	3	1.0	0.001
1.0	24	1.0	3	1.0	0.001
1.0	25	1.0	3	1.0	0.001
1.0	26	1.0	3	1.0	0.001
1.0	27	1.0	3	1.0	0.001
1.0	28	1.0	3	1.0	0.001
1.0	29	1.0	3	1.0	0.001
1.0	30	1.0	3	1.0	0.001
1.0	31	1.0	3	1.0	0.001
1.0	32	1.0	3	1.0	0.001
1.0	33	1.0	3	1.0	0.001
1.0	34	1.0	3	1.0	0.001
1.0	35	1.0	3	1.0	0.001
1.0	36	1.0	3	1.0	0.001
1.0	37	1.0	3	1.0	0.001
1.0	38	1.0	3	1.0	0.001
1.0	39	1.0	3	1.0	0.001
1.0	40	1.0	3	1.0	0.001
1.0	41	1.0	3	1.0	0.001
1.0	42	1.0	3	1.0	0.001
1.0	43	1.0	3	1.0	0.001
1.0	44	1.0	3	1.0	0.001
1.0	45	1.0	4	1.0	0.001
1.0	46	1.0	4	1.0	0.001
1.0	47	1.0	4	1.0	0.001
1.0	48	1.0	4	1.0	0.001
1.0	49	1.0	4	1.0	0.001
1.0	50	1.0	4	1.0	0.001
1.0	51	1.0	4	1.0	0.001
1.0	52	1.0	4	1.0	0.001
1.0	53	1.0	4	1.0	0.001
1.0	54	1.0	4	1.0	0.001
1.0	55	1.0	4	1.0	0.001
1.0	56	1.0	4	1.0	0.001
1.0	57	1.0	4	1.0	0.001
1.0	58	1.0	4	1.0	0.001
1.0	59	1.0	4	1.0	0.001
1.0	60	1.0	4	1.0	0.001
1.0	61	1.0	4	1.0	0.001
1.0	62	1.0	4	1.0	0.001
1.0	63	1.0	4	1.0	0.001
1.0	64	1.0	4	1.0	0.001
1.0	65	1.0	4	1.0	0.001
1.0	66	1.0	4	1.0	0.001
1.0	67	1.0	4	1.0	0.001
1.0	68	1.0	4	1.0	0.001
1.0	69	1.0	4	1.0	0.001
1.0	70	1.0	4	1.0	0.001
1.0	71	1.0	4	1.0	0.001
1.0	72	1.0	4	1.0	0.001
1.0	73	1.0	4	1.0	0.001
1.0	74	1.0	4	1.0	0.001
1.0	75	1.0	4	1.0	0.001
1.0	76	1.0	4	1.0	0.001
1.0	77	1.0	4	1.0	0.001
1.0	78	1.0	4	1.0	0.001
1.0	79	1.0	4	1.0	0.001
1.0	80	1.0	4	1.0	0.001
1.0	81	1.0	4	1.0	0.001
1.0	82	1.0	4	1.0	0.001
1.0	83	1.0	4	1.0	0.001
1.0	84	1.0	4	1.0	0.001
1.0	85	1.0	4	1.0	0.001
1.0	86	1.0	4	1.0	0.001
1.0	87	1.0	4	1.0	0.001
1.0	88	1.0	4	1.0	0.001
1.0	89	1.0	4	1.0	0.001
1.0	90	1.0	4	1.0	0.001
1.0	91	1.0	4	1.0	0.001
1.0	92	1.0	4	1.0	0.001
1.0	93	1.0	4	1.0	0.001
1.0	94	1.0	4	1.0	0.001
1.0	95	1.0	4	1.0	0.001
1.0	96	1.0	4	1.0	0.001
1.0	97	1.0	4	1.0	0.001
1.0	98	1.0	4	1.0	0.001
1.0	99	1.0	4	1.0	0.001
0.1	1	0.0	2	2.0	0.001
0.1	2	0.0025	2	2.0	0.001
0.1	3	0.00725	2	2.0	0.001
0.1	4	0.00084	3	2.0	0.001
0.1	5	0.00167	3	2.0	0.001
0.1	6	0.00287	3	2.0	0.001
0.1	7	0.00452	3	2.0	0.001
0.1	8	0.00666	3	2.0	0.001
0.1	9	0.00932	3	2.0	0.001
0.1	10	0.01254	3	2.0	0.001
0.1	11	0.01634	3	2.0	0.001
0.1	12	0.02073	3	2.0	0.001
0.1	13	0.02572	3	2.0	0.001
0.1	14	0.0313	3	2.0	0.001
0.1	15	0.03748	3	2.0	0.001
0.1	16	0.04424	3	2.0	0.001
0.1	17	0.05156	3	2.0	0.001
0.1	18	0.05944	3	2.0	0.001
0.1	19	0.06786	3	2.0	0.001
0.1	20	0.07678	3	2.0	0.001
0.1	21	0.0862	3	2.0	0.001
0.1	22	0.09609	3	2.0	0.001
0.1	23	0.10641	3	2.0	0.001
0.1	24	0.11715	3	2.0	0.001
0.1	25	0.12827	3	2.0	0.001
0.1	26	0.13976	3	2.0	0.001
0.1	27	0.15158	3	2.0	0.001
0.1	28	0.1637	3	2.0	0.001
0.1	29	0.1761	3	2.0	0.001
0.1	30	0.18875	3	2.0	0.001
0.1	31	0.20163	3	2.0	0.001
0.1	32	0.2147	3	2.0	0.001
0.1	33	0.22795	3	2.0	0.001
0.1	34	0.24134	3	2.0	0.001
0.1	35	0.25486	3	2.0	0.001
0.1	36	0.26849	3	2.0	0.001
0.1	37	0.28219	3	2.0	0.001
0.1	38	0.29595	3	2.0	0.001
0.1	39	0.30975	3	2.0	0.001
0.1	40	0.32356	3	2.0	0.001
0.1	41	0.33738	3	2.0	0.001
0.1	42	0.35118	3	2.0	0.001
0.1	43	0.36494	3	2.0	0.001
0.1	44	0.37865	3	2.0	0.001
0.1	45	0.2959	4	2.0	0.001
0.1	46	0.3032	4	2.0	0.001
0.1	47	0.31068	4	2.0	0.001
0.1	48	0.31835	4	2.0	0.001
0.1	49	0.32619	4	2.0	0.001
0.1	50	0.33419	4	2.0	0.001
0.1	51	0.34236	4	2.0	0.001
0.1	52	0.35066	4	2.0	0.001
0.1	53	0.35911	4	2.0	0.001
0.1	54	0.36768	4	2.0	0.001
0.1	55	0.37637	4	2.0	0.001
0.1	56	0.38517	4	2.0	0.001
0.1	57	0.39406	4	2.0	0.001
0.1	58	0.40304	4	2.0	0.001
0.1	59	0.41209	4	2.0	0.001
0.1	60	0.42121	4	2.0	0.001
0.1	61	0.43038	4	2.0	0.001
0.1	62	0.43961	4	2.0	0.001
0.1	63	0.44887	4	2.0	0.001
0.1	64	0.45815	4	2.0	0.001
0.1	65	0.46746	4	2.0	0.001
0.1	66	0.47678	4	2.0	0.001
0.1	67	0.4861	4	2.0	0.001
0.1	68	0.49541	4	2.0	0.001
0.1	69	0.5047	4	2.0	0.001
0.1	70	0.51398	4	2.0	0.001
0.1	71	0.52323	4	2.0	0.001
0.1	72	0.53243	4	2.0	0.001
0.1	73	0.5416	4	2.0	0.001
0.1	74	0.55072	4	2.0	0.001
0.1	75	0.55978	4	2.0	0.001
0.1	76	0.56878	4	2.0	0.001
0.1	77	0.57771	4	2.0	0.001
0.1	78	0.58657	4	2.0	0.001
0.1	79	0.59535	4	2.0	0.001
0.1	80	0.60405	4	2.0	0.001
0.1	81	0.61266	4	2.0	0.001
0.1	82	0.62119	4	2.0	0.001
0.1	83	0.62961	4	2.0	0.001
0.1	84	0.63795	4	2.0	0.001
0.1	85	0.64618	4	2.0	0.001
0.1	86	0.6543	4	2.0	0.001
0.1	87	0.66232	4	2.0	0.001
0.1	88	0.67024	4	2.0	0.001
0.1	89	0.67804	4	2.0	0.001
0.1	90	0.68572	4	2.0	0.001
0.1	91	0.6933	4	2.0	0.001
0.1	92	0.70075	4	2.0	0.001
0.1	93	0.70809	4	2.0	0.001
0.1	94	0.71531	4	2.0	0.001
0.1	95	0.7224	4	2.0	0.001
0.1	96	0.72938	4	2.0	0.001
0.1	97	0.73624	4	2.0	0.001
0.1	98	0.74297	4	2.0	0.001
0.1	99	0.74958	4	2.0	0.001
0.2	1	0.0	2	2.0	0.001
0.2	2	0.01001	2	2.0	0.001
0.2	3	0.028	2	2.0	0.001
0.2	4	0.0064	3	2.0	0.001
0.2	5	0.01221	3	2.0	0.001
0.2	6	0.02022	3	2.0	0.001
0.2	7	0.03061	3	2.0	0.001
0.2	8	0.04339	3	2.0	0.001
0.2	9	0.05853	3	2.0	0.001
0.2	10	0.07589	3	2.0	0.001
0.2	11	0.09532	3	2.0	0.001
0.2	12	0.11661	3	2.0	0.001
0.2	13	0.13954	3	2.0	0.001
0.2	14	0.16388	3	2.0	0.001
0.2	15	0.18941	3	2.0	0.001
0.2	16	0.21589	3	2.0	0.001
0.2	17	0.24312	3	2.0	0.001
0.2	18	0.27087	3	2.0	0.001
0.2	19	0.29897	3	2.0	0.001
0.2	20	0.32722	3	2.0	0.001
0.2	21	0.35547	3	2.0	0.001
0.2	22	0.38358	3	2.0	0.001
0.2	23	0.4114	3	2.0	0.001
0.2	24	0.43882	3	2.0	0.001
0.2	25	0.46575	3	2.0	0.001
0.2	26	0.4921	3	2.0	0.001
0.2	27	0.51779	3	2.0	0.001
0.2	28	0.54276	3	2.0	0.001
0.2	29	0.56697	3	2.0	0.001
0.2	30	0.59038	3	2.0	0.001
0.2	31	0.61295	3	2.0	0.001
0.2	32	0.63468	3	2.0	0.001
0.2	33	0.65554	3	2.0	0.001
0.2	34	0.67552	3	2.0	0.001
0.2	35	0.69464	3	2.0	0.001
0.2	36	0.7129	3	2.0	0.001
0.2	37	0.73029	3	2.0	0.001
0.2	38	0.74685	3	2.0	0.001
0.2	39	0.76258	3	2.0	0.001
0.2	40	0.77751	3	2.0	0.001
0.2	41	0.79166	3	2.0	0.001
0.2	42	0.80505	3	2.0	0.001
0.2	43	0.81771	3	2.0	0.001
0.2	44	0.82966	3	2.0	0.001
0.2	45	0.8616	4	2.0	0.001
0.2	46	0.86361	4	2.0	0.001
0.2	47	0.86608	4	2.0	0.001
0.2	48	0.86894	4	2.0	0.001
0.2	49	0.87212	4	2.0	0.001
0.2	50	0.87557	4	2.0	0.001
0.2	51	0.87923	4	2.0	0.001
0.2	52	0.88306	4	2.0	0.001
0.2	53	0.88702	4	2.0	0.001
0.2	54	0.89108	4	2.0	0.001
0.2	55	0.89519	4	2.0	0.001
0.2	56	0.89932	4	2.0	0.001
0.2	57	0.90346	4	2.0	0.001
0.2	58	0.90758	4	2.0	0.001
0.2	59	0.91165	4	2.0	0.001
0.2	60	0.91567	4	2.0	0.001
0.2	61	0.91961	4	2.0	0.001
0.2	62	0.92346	4	2.0	0.001
0.2	63	0.92723	4	2.0	0.001
0.2	64	0.93088	4	2.0	0.001
0.2	65	0.93443	4	2.0	0.001
0.2	66	0.93786	4	2.0	0.001
0.2	67	0.94117	4	2.0	0.001
0.2	68	0.94436	4	2.0	0.001
0.2	69	0.94742	4	2.0	0.001
0.2	70	0.95036	4	2.0	0.001
0.2	71	0.95318	4	2.0	0.001
0.2	72	0.95587	4	2.0	0.001
0.2	73	0.95844	4	2.0	0.001
0.2	74	0.96089	4	2.0	0.001
0.2	75	0.96322	4	2.0	0.001
0.2	76	0.96544	4	2.0	0.001
0.2	77	0.96755	4	2.0	0.001
0.2	78	0.96955	4	2.0	0.001
0.2	79	0.97144	4	2.0	0.001
0.2	80	0.97323	4	2.0	0.001
0.2	81	0.97493	4	2.0	0.001
0.2	82	0.97653	4	2.0	0.001
0.2	83	0.97804	4	2.0	0.001
0.2	84	0.97946	4	2.0	0.001
0.2	85	0.98081	4	2.0	0.001
0.2	86	0.98207	4	2.0	0.001
0.2	87	0.98326	4	2.0	0.001
0.2	88	0.98438	4	2.0	0.001
0.2	89	0.98543	4	2.0	0.001
0.2	90	0.98641	4	2.0	0.001
0.2	91	0.98734	4	2.0	0.001
0.2	92	0.9882	4	2.0	0.001
0.2	93	0.98902	4	2.0	0.001
0.2	94	0.98978	4	2.0	0.001
0.2	95	0.99049	4	2.0	0.001
0.2	96	0.99115	4	2.0	0.001
0.2	97	0.99177	4	2.0	0.001
0.2	98	0.99235	4	2.0	0.001
0.2	99	0.9929	4	2.0	0.001
0.3	1	0.0	2	2.0	0.001
0.3	2	0.02251	2	2.0	0.001
0.3	3	0.06076	2	2.0	0.001
0.3	4	0.02059	3	2.0	0.001
0.3	5	0.03759	3	2.0	0.001
0.3	6	0.05977	3	2.0	0.001
0.3	7	0.08697	3	2.0	0.001
0.3	8	0.11866	3	2.0	0.001
0.3	9	0.15417	3	2.0	0.001
0.3	10	0.19271	3	2.0	0.001
0.3	11	0.23349	3	2.0	0.001
0.3	12	0.27576	3	2.0	0.001
0.3	13	0.31881	3	2.0	0.001
0.3	14	0.36202	3	2.0	0.001
0.3	15	0.40486	3	2.0	0.001
0.3	16	0.44687	3	2.0	0.001
0.3	17	0.48769	3	2.0	0.001
0.3	18	0.52702	3	2.0	0.001
0.3	19	0.56465	3	2.0	0.001
0.3	20	0.6004	3	2.0	0.001
0.3	21	0.63419	3	2.0	0.001
0.3	22	0.66594	3	2.0	0.001
0.3	23	0.69565	3	2.0	0.001
0.3	24	0.72332	3	2.0	0.001
0.3	25	0.74899	3	2.0	0.001
0.3	26	0.77272	3	2.0	0.001
0.3	27	0.79458	3	2.0	0.001
0.3	28	0.81466	3	2.0	0.001
0.3	29	0.83305	3	2.0	0.001
0.3	30	0.84985	3	2.0	0.001
0.3	31	0.86515	3	2.0	0.001
0.3	32	0.87907	3	2.0	0.001
0.3	33	0.89169	3	2.0	0.001
0.3	34	0.90312	3	2.0	0.001
0.3	35	0.91345	3	2.0	0.001
0.3	36	0.92276	3	2.0	0.001
0.3	37	0.93115	3	2.0	0.001
0.3	38	0.93869	3	2.0	0.001
0.3	39	0.94546	3	2.0	0.001
0.3	40	0.95153	3	2.0	0.001
0.3	41	0.95697	3	2.0	0.001
0.3	42	0.96182	3	2.0	0.001
0.3	43	0.96616	3	2.0	0.001
0.3	44	0.97003	3	2.0	0.001
0.3	45	1.0141	4	2.0	0.001
0.3	46	1.00988	4	2.0	0.001
0.3	47	1.00647	4	2.0	0.001
0.3	48	1.00375	4	2.0	0.001
0.3	49	1.00159	4	2.0	0.001
0.3	50	0.99991	4	2.0	0.001
0.3	51	0.99862	4	2.0	0.001
0.3	52	0.99765	4	2.0	0.001
0.3	53	0.99695	4	2.0	0.001
0.3	54	0.99646	4	2.0	0.001
0.3	55	0.99614	4	2.0	0.001
0.3	56	0.99596	4	2.0	0.001
0.3	57	0.99589	4	2.0	0.001
0.3	58	0.9959	4	2.0	0.001
0.3	59	0.99598	4	2.0	0.001
0.3	60	0.99611	4	2.0	0.001
0.3	61	0.99627	4	2.0	0.001
0.3	62	0.99645	4	2.0	0.001
0.3	63	0.99665	4	2.0	0.001
0.3	64	0.99686	4	2.0	0.001
0.3	65	0.99707	4	2.0	0.001
0.3	66	0.99728	4	2.0	0.001
0.3	67	0.99748	4	2.0	0.001
0.3	68	0.99768	4	2.0	0.001
0.3	69	0.99787	4	2.0	0.001
0.3	70	0.99805	4	2.0	0.001
0.3	71	0.99822	4	2.0	0.001
0.3	72	0.99838	4	2.0	0.001
0.3	73	0.99853	4	2.0	0.001
0.3	74	0.99866	4	2.0	0.001
0.3	75	0.99879	4	2.0	0.001
0.3	76	0.99891	4	2.0	0.001
0.3	77	0.99902	4	2.0	0.001
0.3	78	0.99911	4	2.0	0.001
0.3	79	0.9992	4	2.0	0.001
0.3	80	0.99929	4	2.0	0.001
0.3	81	0.99936	4	2.0	0.001
0.3	82	0.99943	4	2.0	0.001
0.3	83	0.99949	4	2.0	0.001
0.3	84	0.99954	4	2.0	0.001
0.3	85	0.99959	4	2.0	0.001
0.3	86	0.99964	4	2.0	0.001
0.3	87	0.99968	4	2.0	0.001
0.3	88	0.99971	4	2.0	0.001
0.3	89	0.99974	4	2.0	0.001
0.3	90	0.99977	4	2.0	0.001
0.3	91	0.9998	4	2.0	0.001
0.3	92	0.99982	4	2.0	0.001
0.3	93	0.99984	4	2.0	0.001
0.3	94	0.99986	4	2.0	0.001
0.3	95	0.99988	4	2.0	0.001
0.3	96	0.99989	4	2.0	0.001
0.3	97	0.9999	4	2.0	0.001
0.3	98	0.99991	4	2.0	0.001
0.3	99	0.99992	4	2.0	0.001
0.4	1	0.0	2	2.0	0.001
0.4	2	0.04002	2	2.0	0.001
0.4	3	0.10402	2	2.0	0.001
0.4	4	0.04641	3	2.0	0.001
0.4	5	0.08097	3	2.0	0.001
0.4	6	0.12345	3	2.0	0.001
0.4	7	0.17259	3	2.0	0.001
0.4	8	0.22662	3	2.0	0.001
0.4	9	0.28374	3	2.0	0.001
0.4	10	0.34221	3	2.0	0.001
0.4	11	0.40055	3	2.0	0.001
0.4	12	0.45755	3	2.0	0.001
0.4	13	0.51227	3	2.0	0.001
0.4	14	0.56403	3	2.0	0.001
0.4	15	0.61238	3	2.0	0.001
0.4	16	0.65705	3	2.0	0.001
0.4	17	0.69793	3	2.0	0.001
0.4	18	0.73504	3	2.0	0.001
0.4	19	0.76847	3	2.0	0.001
0.4	20	0.7984	3	2.0	0.001
0.4	21	0.82503	3	2.0	0.001
0.4	22	0.8486	3	2.0	0.001
0.4	23	0.86936	3	2.0	0.001
0.4	24	0.88757	3	2.0	0.001
0.4	25	0.90348	3	2.0	0.001
0.4	26	0.91733	3	2.0	0.001
0.4	27	0.92934	3	2.0	0.001
0.4	28	0.93973	3	2.0	0.001
0.4	29	0.94869	3	2.0	0.001
0.4	30	0.9564	3	2.0	0.001
0.4	31	0.96301	3	2.0	0.001
0.4	32	0.96867	3	2.0	0.001
0.4	33	0.9735	3	2.0	0.001
0.4	34	0.97762	3	2.0	0.001
0.4	35	0.98112	3	2.0	0.001
0.4	36	0.9841	3	2.0	0.001
0.4	37	0.98662	3	2.0	0.001
0.4	38	0.98876	3	2.0	0.001
0.4	39	0.99057	3	2.0	0.001
0.4	40	0.99209	3	2.0	0.001
0.4	41	0.99338	3	2.0	0.001
0.4	42	0.99446	3	2.0	0.001
0.4	43	0.99537	3	2.0	0.001
0.4	44	0.99613	3	2.0	0.001
0.4	45	1.01148	4	2.0	0.001
0.4	46	1.009	4	2.0	0.001
0.4	47	1.00704	4	2.0	0.001
0.4	48	1.00548	4	2.0	0.001
0.4	49	1.00425	4	2.0	0.001
0.4	50	1.00328	4	2.0	0.001
0.4	51	1.00252	4	2.0	0.001
0.4	52	1.00192	4	2.0	0.001
0.4	53	1.00145	4	2.0	0.001
0.4	54	1.00109	4	2.0	0.001
0.4	55	1.00081	4	2.0	0.001
0.4	56	1.0006	4	2.0	0.001
0.4	57	1.00044	4	2.0	0.001
0.4	58	1.00031	4	2.0	0.001
0.4	59	1.00022	4	2.0	0.001
0.4	60	1.00015	4	2.0	0.001
0.4	61	1.00009	4	2.0	0.001
0.4	62	1.00006	4	2.0	0.001
0.4	63	1.00003	4	2.0	0.001
0.4	64	1.00001	4	2.0	0.001
0.4	65	1.0	4	2.0	0.001
0.4	66	0.99999	4	2.0	0.001
